UF;Ente Federado;C�digo IBGE_x;Creche Integral P�blica Urbano;Creche Integral P�blica Campo;Creche Integral P�blica Ind�gena;Creche Integral P�blica Quilombola;Creche Integral Conveniada Urbano;Creche Integral Conveniada Campo;Creche Integral Conveniada Ind�gena;Creche Integral Conveniada Quilombola;Creche Parcial P�blica Urbano;Creche Parcial P�blica Campo;Creche Parcial P�blica Ind�gena;Creche Parcial P�blica Quilombola;Creche Parcial Conveniada Urbano;Creche Parcial Conveniada Campo;Creche Parcial Conveniada Ind�gena;Creche Parcial Conveniada Quilombola;Pr�-Escola Integral P�blica Urbano;Pr�-Escola Integral P�blica Campo;Pr�-Escola Integral P�blica Ind�gena;Pr�-Escola Integral P�blica Quilombola;Pr�-Escola Integral Conveniada Urbano;Pr�-Escola Integral Conveniada Campo;Pr�-Escola Integral Conveniada Ind�gena;Pr�-Escola Integral Conveniada Quilombola;Pr�-Escola Parcial P�blica Urbano;Pr�-Escola Parcial P�blica Campo;Pr�-Escola Parcial P�blica Ind�gena;Pr�-Escola Parcial P�blica Quilombola;Pr�-Escola Parcial Conveniada Urbano;Pr�-Escola Parcial Conveniada Campo;Pr�-Escola Parcial Conveniada Ind�gena;Pr�-Escola Parcial Conveniada Quilombola;Ensino Fundamental Integral Urbano;Ensino Fundamental Integral Campo;Ensino Fundamental Integral Ind�gena;Ensino Fundamental Integral Quilombola;Anos Iniciais Fundamental Urbano;Anos Iniciais Fundamental Campo;Anos Iniciais Fundamental Ind�gena;Anos Iniciais Fundamental Quilombola;Anos Finais Fundamental Urbano;Anos Finais Fundamental Campo;Anos Finais Fundamental Ind�gena;Anos Finais Fundamental Quilombola;Ensino M�dio Integral Urbano;Ensino M�dio Integral Campo;Ensino M�dio Integral Ind�gena;Ensino M�dio Integral Quilombola;Ensino M�dio Parcial Urbano;Ensino M�dio Parcial Campo;Ensino M�dio Parcial Ind�gena;Ensino M�dio Parcial Quilombola;EJA Urbano;EJA Campo;EJA Ind�gena;EJA Quilombola;Educa��o Especial - Creche Urbano;Educa��o Especial - Creche Campo;Educa��o Especial - Creche Ind�gena;Educa��o Especial - Creche Quilombola;Educa��o Especial - Pr�-Escola Urbano;Educa��o Especial - Pr�-Escola Campo;Educa��o Especial - Pr�-Escola Ind�gena;Educa��o Especial - Pr�-Escola Quilombola;Educa��o Especial - Demais segmentos Urbano;Educa��o Especial - Demais segmentos Campo;Educa��o Especial - Demais segmentos Ind�gena;Educa��o Especial - Demais segmentos Quilombola;Atendimento Educacional Especializado;Educa��o Profissional e T�cnica;Matr�culas Totais;C�digo IBGE_y;Receita da contribui��o de estados e munic�pios ao Fundeb;Complementa��o VAAF;Complementa��o VAAT;Complementa��o VAAR;Complementa��o da Uni�o Total;Total das receitas previstas;Educa��o Infantil;Anos Iniciais do Ensino Fundamental;Anos Finais do Ensino Fundamental;Ensino M�dio Integral;Ensino M�dio Parcial;EJA;Educa��o Especial;Educa��o Profissional/T�cnica
AL;FEIRA GRANDE;2702603;76;26;0;0;0;0;0;0;0;187;0;0;0;0;0;0;0;78;0;0;0;0;0;0;112;354;0;0;0;0;0;0;0;443;0;0;270;824;0;0;0;1301;0;0;0;0;0;0;0;0;0;0;0;1395;0;0;0;9;0;0;5;15;0;0;18;94;0;0;138;0;5345;2702603;32543452,27;6738826,5;19019409,21;2611527;28369762,71;60913214,98;862;1094;1301;0;0;1395;279;0
AL;FELIZ DESERTO;2702702;93;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;26;0;0;0;0;0;0;112;0;0;0;0;0;0;0;299;40;0;0;0;0;0;0;294;0;0;0;0;0;0;0;0;0;0;0;48;29;0;0;0;0;0;0;3;0;0;0;15;0;0;0;17;0;1031;2702702;6572708,08;1361021,53;1601438,81;625106,63;3587566,97;10160275,05;289;0;294;0;0;77;35;0
AL;FLEXEIRAS;2702801;108;0;0;0;0;0;0;0;159;0;0;0;0;0;0;0;56;30;0;0;0;0;0;0;184;28;0;0;0;0;0;0;145;87;0;0;505;72;0;0;713;0;0;0;0;0;0;0;0;0;0;0;186;166;0;0;5;0;0;0;12;0;0;0;84;0;0;0;49;0;2589;2702801;14674626,91;3038699,28;4296285,18;675982,07;8010966,53;22685593,44;582;577;713;0;0;352;150;0
AL;GIRAU DO PONCIANO;2702900;202;0;0;0;0;0;0;0;147;514;0;0;0;0;0;0;82;0;0;0;0;0;0;0;238;749;0;0;0;0;0;0;747;1741;0;0;743;1373;0;0;25;39;0;0;0;0;0;0;0;0;0;0;1122;5158;0;0;5;15;0;0;20;25;0;0;104;152;0;0;117;0;13318;2702900;80816294,39;16734763,79;24913098,18;6909222,09;48557084,06;129373378,5;1997;2116;64;0;0;6280;438;0
AL;IBATEGUARA;2703007;297;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;22;0;0;0;0;0;0;212;107;0;0;0;0;0;0;1333;434;0;0;47;82;0;0;38;0;0;0;0;0;0;0;0;0;0;0;222;174;0;0;0;0;0;0;11;8;0;0;3;7;0;0;84;0;3199;2703007;22017231,67;4559144,59;15217384,82;2329842,69;22106372,1;44123603,77;775;129;38;0;0;396;113;0
AL;IGACI;2703106;155;114;0;0;0;0;0;0;0;167;0;12;0;0;0;0;129;105;0;0;0;0;0;0;39;383;0;17;0;0;0;0;0;0;0;0;444;1049;0;45;483;865;0;52;0;0;0;0;0;0;0;0;73;361;0;26;0;1;0;0;1;3;0;0;41;48;0;5;33;0;4651;2703106;27650526,89;5725640,35;13579450,49;2488804,79;21793895,63;49444422,52;1126;1538;1400;0;0;460;132;0
AL;IGREJA NOVA;2703205;56;83;0;0;0;0;0;0;29;286;0;38;0;0;0;0;0;57;0;19;0;0;0;0;105;416;0;16;0;0;0;0;0;227;0;14;268;1158;0;142;0;1036;0;0;0;0;0;0;0;0;0;0;35;812;0;131;1;8;0;1;4;18;0;1;12;104;0;4;112;0;5193;2703205;31927103,76;6611198,2;14758818,11;0;21370016,31;53297120,07;1138;1568;1036;0;0;978;265;0
AL;INHAPI;2703304;170;66;0;0;0;0;0;0;133;10;0;0;0;0;0;0;161;59;0;0;0;0;0;0;165;155;0;0;0;0;0;0;73;25;0;0;444;832;0;0;359;787;0;0;0;0;0;0;0;0;0;0;320;1123;0;0;7;0;0;0;12;5;0;0;55;94;0;0;151;0;5206;2703304;30404529,35;6295916,2;16234649,83;0;22530566,03;52935095,38;943;1276;1146;0;0;1443;324;0
AL;JACARE DOS HOMENS;2703403;197;23;0;93;0;0;0;0;0;0;0;0;0;0;0;0;94;17;0;79;0;0;0;0;0;0;0;0;0;0;0;0;249;391;0;156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112;132;0;222;0;0;0;0;0;0;0;0;6;2;0;5;69;0;1847;2703403;14182260,9;2936744,23;10033729,68;1139188,24;14109662,15;28291923,05;503;0;0;0;0;466;82;0
AL;JACUIPE;2703502;0;0;0;0;0;0;0;0;199;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119;38;0;0;0;0;0;0;478;88;0;0;236;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;72;0;0;0;2;0;0;7;1;0;0;23;1;0;0;22;0;1565;2703502;9579326,14;1983606,91;174119,73;843785,25;3001511,89;12580838,03;443;258;0;0;0;252;56;0
AL;JAPARATINGA;2703601;63;65;0;0;0;0;0;0;0;89;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;244;0;0;0;0;0;0;196;115;0;0;272;254;0;0;258;236;0;0;0;0;0;0;0;0;0;0;33;67;0;0;0;4;0;0;0;19;0;0;40;58;0;0;115;0;2178;2703601;13561088,94;2808117,12;5689718,83;1189519,26;9687355,21;23248444,15;534;526;494;0;0;100;236;0
AL;JARAMATAIA;2703700;143;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;71;0;0;0;0;0;0;51;0;0;0;0;0;0;0;299;180;0;0;1;1;0;0;336;0;0;0;0;0;0;0;0;0;0;0;76;58;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;1343;2703700;8997420,33;1863110,72;5751211,45;627630,06;8241952,23;17239372,56;379;2;336;0;0;134;13;0
AL;JEQUIA DA PRAIA;2703759;0;0;0;0;0;0;0;0;144;166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;295;0;0;0;0;0;0;0;82;0;0;0;672;0;0;0;649;0;0;0;0;0;0;0;0;0;0;0;165;0;0;11;4;0;0;0;21;0;0;0;65;0;0;80;0;2354;2703759;14309218,07;2963033,46;4084338,48;0;7047371,94;21356590,01;641;672;649;0;0;165;181;0
AL;JOAQUIM GOMES;2703809;0;0;0;0;0;0;0;0;235;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;265;75;0;0;0;0;0;0;171;52;0;0;828;223;0;0;1124;124;0;0;0;0;0;0;0;0;0;0;94;18;0;0;6;0;0;0;11;1;0;0;84;14;0;0;92;0;3450;2703809;18995557,99;3933441,62;5376273,04;1740110,69;11049825,35;30045383,34;626;1051;1248;0;0;112;208;0
AL;JUNDIA;2703908;186;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;196;71;0;0;46;0;0;0;293;0;0;0;0;0;0;0;0;0;0;0;393;191;0;0;0;0;0;0;0;0;0;0;11;2;0;0;21;0;1588;2703908;9629194,06;1993933,15;4328667,75;862494,01;7185094,91;16814288,97;364;46;293;0;0;584;34;0
AL;JUNQUEIRO;2704005;241;328;0;0;0;0;0;0;94;0;0;0;0;0;0;0;82;216;0;0;0;0;0;0;132;145;0;0;0;0;0;0;182;205;0;0;302;888;0;0;723;430;0;0;0;0;0;0;0;0;0;0;96;323;0;0;25;0;0;0;33;23;0;0;140;138;0;0;270;0;5016;2704005;31239677,46;6468851,7;12861986,69;0;19330838,39;50570515,85;1319;1190;1153;0;0;419;629;0
AL;LAGOA DA CANOA;2704104;245;284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;184;0;0;0;0;0;0;105;113;0;0;0;0;0;0;0;408;0;0;462;224;0;0;794;178;0;0;0;0;0;0;0;0;0;0;652;2120;0;0;0;0;0;0;17;6;0;0;156;43;0;0;129;0;6225;2704104;37048188,61;7671629,71;18336450,48;3030029,64;29038109,83;66086298,44;1059;686;972;0;0;2772;351;0
AL;LIMOEIRO DE ANADIA;2704203;71;509;0;0;0;0;0;0;0;273;0;0;0;0;0;0;51;478;0;0;0;0;0;0;0;279;0;0;0;0;0;0;39;996;0;0;132;1340;0;0;0;1146;0;0;0;0;0;0;0;0;0;0;41;1419;0;0;0;7;0;0;0;9;0;0;8;169;0;0;208;0;7175;2704203;47008514,88;9734130,95;30075512,3;4018882,64;43828525,89;90837040,77;1677;1472;1146;0;0;1460;401;0
AL;MACEIO;2704302;4156;0;0;0;0;0;0;0;2262;0;0;0;0;0;0;0;1489;0;0;0;0;0;0;0;6775;31;0;0;0;0;0;0;4625;0;0;0;23890;184;0;0;5828;0;0;0;0;0;0;0;0;0;0;0;4880;0;0;0;148;0;0;0;562;0;0;0;3876;15;0;0;2714;0;61435;2704302;338846017,4;70165405,45;0;0;70165405,45;409011422,9;15423;24074;5828;0;0;4880;7315;0
AL;MAJOR ISIDORO;2704401;350;376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;198;252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;978;1077;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;175;775;0;0;0;0;0;0;0;0;0;0;17;9;0;0;201;0;4426;2704401;32082009,43;6643274,77;18416112,09;2624992,54;27684379,4;59766388,83;1176;0;18;0;0;950;227;0
AL;MAR VERMELHO;2704906;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;0;0;0;0;0;0;90;0;0;0;31;166;0;0;123;0;0;0;0;0;0;0;0;0;0;0;24;24;0;0;0;0;0;0;0;8;0;0;21;6;0;0;18;0;683;2704906;4154416,63;860261,93;666800,43;406057,52;1933119,88;6087536,51;180;197;123;0;0;48;53;0
AL;MARAGOGI;2704500;297;124;0;0;0;0;0;0;97;18;0;0;0;0;0;0;188;91;0;0;0;0;0;0;459;178;0;0;0;0;0;0;615;223;0;0;1613;451;0;0;1560;70;0;0;0;0;0;0;0;0;0;0;263;68;0;0;3;0;0;0;11;4;0;0;229;27;0;0;80;0;6669;2704500;38600025,89;7992971,22;5869020,99;3754973,43;17616965,64;56216991,53;1470;2064;1630;0;0;331;354;0
AL;MARAVILHA;2704609;179;64;0;0;0;0;0;0;69;25;0;0;0;0;0;0;173;127;0;0;0;0;0;0;20;0;0;0;0;0;0;0;929;373;0;0;0;23;0;0;2;1;0;0;0;0;0;0;0;0;0;0;614;613;0;0;1;0;0;0;1;0;0;0;51;31;0;0;74;0;3370;2704609;22113897,13;4579161,27;7655431,68;911198,87;13145791,82;35259688,95;659;23;3;0;0;1227;158;0
AL;MARECHAL DEODORO;2704708;46;217;0;0;0;0;0;0;355;706;0;0;0;0;0;0;0;19;0;0;0;0;0;0;565;1000;0;0;0;0;0;0;1022;334;0;0;1985;1433;0;0;2216;842;0;0;0;0;0;0;0;0;0;0;275;183;0;0;20;35;0;0;34;88;0;0;338;261;0;0;653;0;12627;2704708;74357392,75;15397308,34;24447648,77;0;39844957,11;114202349,9;3085;3418;3058;0;0;458;1429;0
AL;MARIBONDO;2704807;259;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;92;0;0;0;0;0;0;0;94;90;0;0;0;0;0;0;815;87;0;0;140;98;0;0;0;53;0;0;0;0;0;0;0;0;0;0;106;71;0;0;0;0;0;0;1;1;0;0;7;9;0;0;65;0;2010;2704807;13325442,72;2759321,47;6147883,8;1120867,98;10028073,25;23353515,97;559;238;53;0;0;177;83;0
AL;MATA GRANDE;2705002;95;47;0;0;0;0;0;0;257;426;0;4;0;0;0;0;0;0;0;0;0;0;0;0;205;404;0;8;0;0;0;0;0;0;0;0;456;1032;0;18;581;692;0;0;0;0;0;0;0;0;0;0;67;1225;0;0;6;5;0;0;16;6;0;0;40;64;0;0;1;0;5655;2705002;32753957,88;6782416,25;11991082,82;1378232,75;20151731,82;52905689,7;1479;1506;1273;0;0;1292;138;0
AL;MATRIZ DE CAMARAGIBE;2705101;61;0;0;0;0;0;0;0;317;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;526;44;0;0;0;0;0;0;144;0;0;0;1250;105;0;0;1402;0;0;0;0;0;0;0;0;0;0;0;673;71;0;0;22;0;0;0;50;1;0;0;242;2;0;0;238;0;5165;2705101;27810662,1;5758799,82;9998808,16;0;15757607,98;43568270,08;1038;1355;1402;0;0;744;555;0
AL;MESSIAS;2705200;354;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;406;29;0;0;0;0;0;0;144;0;0;0;999;93;0;0;944;0;0;0;0;0;0;0;0;0;0;0;265;16;0;0;0;0;0;0;25;0;0;0;101;6;0;0;77;0;3506;2705200;19366941,42;4010344,6;5296540,91;0;9306885,51;28673826,93;861;1092;944;0;0;281;209;0
AL;MINADOR DO NEGRAO;2705309;234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;121;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;302;433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;1289;2705309;9531173,75;1973635,92;4592518,64;0;6566154,56;16097328,31;391;0;0;0;0;152;11;0
AL;MONTEIROPOLIS;2705408;70;121;0;0;0;0;0;0;0;36;0;10;0;0;0;0;92;105;0;20;0;0;0;0;0;9;0;0;0;0;0;0;189;130;0;33;130;145;0;33;378;0;0;0;0;0;0;0;0;0;0;0;116;354;0;47;0;0;0;0;0;0;0;0;33;9;0;3;38;0;2101;2705408;13518283,54;2799253,34;9169517,33;1169632,83;13138403,5;26656687,04;463;308;378;0;0;517;83;0
AL;MURICI;2705507;712;27;0;0;0;0;0;0;123;0;0;0;0;0;0;0;406;47;0;0;0;0;0;0;368;3;0;0;0;0;0;0;1071;119;0;0;1273;3;0;0;1053;0;0;0;0;0;0;0;0;0;0;0;1345;123;0;0;6;0;0;0;15;0;0;0;240;1;0;0;243;0;7178;2705507;42255128,18;8749839,31;21509730,15;2240120,17;32499689,63;74754817,81;1707;1276;1053;0;0;1468;505;0
AL;NOVO LINO;2705606;263;0;0;0;0;0;0;0;0;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;244;53;0;0;0;0;0;0;495;0;0;0;357;132;0;0;354;1;0;0;0;0;0;0;0;0;0;0;1156;677;0;0;0;2;0;0;13;4;0;0;36;10;0;0;15;0;3922;2705606;22006652,08;4556953,86;11674445,76;2392205,86;18623605,48;40630257,56;689;489;355;0;0;1833;80;0
AL;OLHO DAGUA DAS FLORES;2705705;0;0;0;0;0;0;0;0;463;0;0;64;0;0;0;0;0;0;0;0;0;0;0;0;325;86;0;62;0;0;0;0;0;139;0;0;915;300;0;0;987;199;0;0;0;0;0;0;0;0;0;0;203;414;0;0;37;0;0;2;37;2;0;3;130;36;0;0;212;0;4616;2705705;26167206,47;5418486,74;13268671,38;2653064,96;21340223,08;47507429,55;1081;1215;1186;0;0;617;459;0
AL;OLHO DAGUA DO CASADO;2705804;0;0;0;0;0;0;0;0;0;13;0;133;0;0;0;0;0;0;0;0;0;0;0;0;0;73;0;210;0;0;0;0;62;0;0;0;493;171;0;0;0;618;0;0;0;0;0;0;0;0;0;0;0;177;0;0;0;0;0;0;0;1;0;15;40;34;0;0;37;0;2077;2705804;12633399,12;2616018,86;7351454,46;1096902,47;11064375,79;23697774,91;445;664;618;0;0;177;127;0
AL;OLHO DAGUA GRANDE;2705903;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;100;0;0;0;0;0;0;161;0;0;0;0;205;0;0;0;315;0;0;0;0;0;0;0;0;0;0;192;652;0;0;3;0;0;0;2;1;0;0;0;46;0;0;26;0;1811;2705903;10598634,17;2194676,72;2636430,77;999682,2;5830789,69;16429423,86;214;205;315;0;0;844;78;0
AL;OLIVENCA;2706000;0;0;0;0;0;0;0;0;243;157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;183;186;0;0;0;0;0;0;114;224;0;0;318;381;0;0;0;584;0;0;0;0;0;0;0;0;0;0;34;805;0;0;3;2;0;0;2;2;0;0;7;57;0;0;48;0;3350;2706000;20029713,13;4147585,84;12864729,16;2067105,78;19079420,78;39109133,91;778;699;584;0;0;839;121;0
AL;OURO BRANCO;2706109;0;0;0;0;0;0;0;0;281;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;241;105;0;0;0;0;0;0;154;0;0;0;390;225;0;0;777;0;0;0;0;0;0;0;0;0;0;0;254;361;0;0;6;2;0;0;16;5;0;0;114;40;0;0;102;0;3136;2706109;17500116,34;3623778,05;6965065,73;1624946,84;12213790,62;29713906,96;719;615;777;0;0;615;285;0
AL;PALESTINA;2706208;120;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;111;0;0;38;0;0;0;0;163;0;0;100;200;0;0;25;176;0;0;31;0;0;0;0;0;0;0;0;17;0;0;28;0;0;0;0;5;0;0;1;24;0;0;16;27;0;1103;2706208;7249206,88;1501105,26;3751466,53;342174,77;5594746,56;12843953,44;296;225;207;0;0;45;73;0
AL;PALMEIRA DOS INDIOS;2706307;875;391;0;0;0;0;0;0;0;305;0;0;0;0;0;0;605;270;0;0;0;0;0;0;193;292;0;0;0;0;0;0;165;0;0;0;1967;1310;0;0;1266;1146;0;0;0;0;0;0;0;0;0;0;535;705;0;0;0;7;0;0;23;8;0;0;300;140;0;0;407;0;10910;2706307;65036223,43;13467158,39;26764015,48;0;40231173,87;105267397,3;2969;3277;2412;0;0;1240;885;0
AL;PAO DE ACUCAR;2706406;75;161;0;2;0;0;0;0;214;169;0;13;0;0;0;0;0;132;0;8;0;0;0;0;235;241;0;23;0;0;0;0;224;251;0;53;463;860;0;0;401;650;0;0;0;0;0;0;0;0;0;0;26;382;0;95;7;5;0;0;26;14;0;0;72;61;0;0;141;0;5004;2706406;31098323,42;6439581,29;15613360,62;2799364,48;24852306,39;55950629,81;1325;1323;1051;0;0;503;326;0
AL;PARICONHA;2706422;23;0;0;0;0;0;0;0;67;60;15;10;0;0;0;0;32;0;0;0;0;0;0;0;85;110;20;20;0;0;0;0;0;0;110;0;0;139;270;78;0;0;478;62;0;0;0;0;0;0;0;0;0;68;124;29;0;1;0;1;3;7;1;4;0;7;97;50;144;0;2115;2706422;15035943,05;3113517,6;9112547,7;596398,85;12822464,15;27858407,2;459;487;540;0;0;221;315;0
AL;PARIPUEIRA;2706448;192;0;0;0;0;0;0;0;137;0;0;0;0;0;0;0;129;0;0;0;0;0;0;0;260;0;0;0;0;0;0;0;635;0;0;0;771;0;0;0;615;0;0;0;0;0;0;0;0;0;0;0;151;0;0;0;5;0;0;0;9;0;0;0;82;0;0;0;111;0;3097;2706448;17992355,34;3725706,79;5331852,97;0;9057559,76;27049915,1;732;771;615;0;0;151;207;0
AL;PASSO DE CAMARAGIBE;2706505;0;0;0;0;0;0;0;0;239;126;0;50;0;0;0;0;0;0;0;0;0;0;0;0;205;143;0;53;0;0;0;0;76;79;0;0;496;320;0;118;639;216;0;109;0;0;0;0;0;0;0;0;174;115;0;23;7;1;0;1;11;7;0;1;40;24;0;3;29;0;3305;2706505;19188363,81;3973366,24;9881595,04;1781767,22;15636728,5;34825092,31;844;934;964;0;0;312;124;0
AL;PAULO JACINTO;2706604;43;4;0;0;0;0;0;0;104;6;0;0;0;0;0;0;15;3;0;0;0;0;0;0;115;8;0;0;0;0;0;0;0;33;0;0;427;19;0;0;370;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;1;0;0;0;5;1;0;0;51;1;0;0;40;0;1273;2706604;6973906,35;1444098,33;2084756,16;641242,79;4170097,28;11144003,63;305;446;370;0;0;27;99;0
AL;PENEDO;2706703;479;0;0;0;0;0;0;0;140;246;0;31;0;0;0;0;89;0;0;0;0;0;0;0;716;441;0;95;0;0;0;0;670;278;0;0;1657;646;0;311;1566;381;0;297;0;0;0;0;0;0;0;0;644;797;0;40;11;9;0;0;47;16;0;11;244;46;0;31;270;0;10209;2706703;60066346,43;12438037,73;37670521,67;5861758,81;55970318,21;116036664,6;2331;2614;2244;0;0;1481;685;0
AL;PIACABUCU;2706802;0;209;0;0;0;0;0;0;0;131;0;0;0;0;0;0;0;198;0;0;0;0;0;0;0;296;0;0;0;0;0;0;0;0;0;0;0;1232;0;0;0;985;0;0;0;0;0;0;0;0;0;0;0;320;0;0;0;5;0;0;0;25;0;0;0;103;0;0;56;0;3560;2706802;22043907,62;4564668,42;11962169,88;2004527,43;18531365,73;40575273,35;864;1232;985;0;0;320;189;0
AL;PILAR;2706901;1097;168;0;0;0;0;0;0;44;4;0;0;0;0;0;0;135;0;0;0;0;0;0;0;739;120;0;0;0;0;0;0;1864;62;0;0;1510;229;0;0;1075;0;0;0;0;0;0;0;0;0;0;0;1355;211;0;0;2;0;0;0;33;8;0;0;201;18;0;0;194;0;9069;2706901;54107258,29;11204079,5;25911434,69;5267497,89;42383012,08;96490270,37;2350;1739;1075;0;0;1566;456;0
AL;PINDOBA;2707008;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;0;0;0;0;0;0;0;235;0;0;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;0;478;2707008;3175928,34;657644,74;107853,42;0;765498,16;3941426,5;165;59;0;0;0;18;5;0
AL;PIRANHAS;2707107;135;146;0;0;0;0;0;0;244;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;385;331;0;0;0;0;0;0;246;129;0;0;826;771;0;0;378;707;0;0;0;0;0;0;0;0;0;0;53;0;0;0;12;1;0;0;41;12;0;0;116;83;0;0;244;0;4912;2707107;29271952,01;6061391,53;15393346,49;2802625,23;24257363,25;53529315,26;1359;1597;1085;0;0;53;509;0
AL;POCO DAS TRINCHEIRAS;2707206;0;0;0;0;0;0;0;0;108;157;0;94;0;0;0;0;0;0;0;0;0;0;0;0;134;182;0;112;0;0;0;0;0;77;0;96;0;674;0;151;0;976;0;0;0;0;0;0;0;0;0;0;0;571;0;164;6;3;0;2;6;6;0;3;0;85;0;16;55;0;3678;2707206;23246865,95;4813766,99;11274010,16;2067495,78;18155272,93;41402138,88;813;825;976;0;0;735;182;0
AL;PORTO CALVO;2707305;858;0;0;0;0;0;0;0;0;145;0;0;0;0;0;0;251;0;0;0;0;0;0;0;157;184;0;0;0;0;0;0;329;110;0;0;970;547;0;0;915;106;0;0;0;0;0;0;0;0;0;0;866;806;0;0;0;7;0;0;19;9;0;0;204;61;0;0;208;0;6752;2707305;39473547,43;8173852,78;23838441,54;3574948,47;35587242,79;75060790,22;1630;1517;1021;0;0;1672;508;0
AL;PORTO DE PEDRAS;2707404;0;245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;0;0;0;0;0;0;389;0;0;0;0;0;0;0;178;0;0;99;462;0;0;0;642;0;0;0;0;0;0;0;0;0;0;0;347;0;0;0;0;0;0;0;5;0;0;2;28;0;0;2;0;2441;2707404;15396056,9;3188086,97;4534120,05;631085,05;8353292,07;23749348,97;681;561;642;0;0;347;37;0
AL;PORTO REAL DO COLEGIO;2707503;296;151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;191;4;0;0;0;0;0;0;0;237;0;0;0;0;0;0;1089;278;0;0;0;415;0;0;0;209;0;0;0;0;0;0;0;0;0;0;0;174;0;0;0;0;0;0;0;5;0;0;0;36;0;0;76;0;3161;2707503;21892146,79;4533243,06;13910952,93;1720591,52;20164787,51;42056934,3;884;415;209;0;0;174;117;0
AL;QUEBRANGULO;2707602;387;39;0;0;0;0;0;0;0;57;0;0;0;0;0;0;255;27;0;0;0;0;0;0;0;93;0;0;0;0;0;0;514;574;0;0;127;194;0;0;0;284;0;0;0;0;0;0;0;0;0;0;160;332;0;0;0;0;0;0;0;0;0;0;54;58;0;0;165;0;3320;2707602;22553975,79;4670289,08;13318844,23;0;17989133,31;40543109,1;858;321;284;0;0;492;277;0
AL;RIO LARGO;2707701;612;0;0;0;0;0;0;0;859;0;0;0;0;0;0;0;78;0;0;0;0;0;0;0;2216;48;0;0;0;0;0;0;0;0;0;0;6548;140;0;0;5155;337;0;0;0;0;0;0;0;0;0;0;1080;62;0;0;38;0;0;0;131;2;0;0;678;29;0;0;448;0;18461;2707701;97314988,14;20151175,6;44816686,37;9661409,93;74629271,9;171944260;3984;6688;5492;0;0;1142;1326;0
AL;ROTEIRO;2707800;179;31;0;0;0;0;0;0;56;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;196;0;0;0;0;0;0;0;54;55;0;0;476;0;0;0;469;0;0;0;0;0;0;0;0;0;0;0;143;11;0;0;0;0;0;0;5;0;0;0;34;0;0;0;21;0;1754;2707800;9913065,93;2052714,97;1269756,01;894108,39;4216579,37;14129645,3;491;476;469;0;0;154;60;0
AL;SANTA LUZIA DO NORTE;2707909;208;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;206;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;69;0;0;29;336;0;0;58;376;0;0;0;0;0;0;0;0;0;0;0;144;0;0;0;0;0;0;0;0;0;0;0;61;0;0;0;45;0;1567;2707909;9428526,67;1952380,62;2970767,2;757455,18;5680603;15109129,67;449;394;376;0;0;144;106;0
